experiment_type,n_size,playlist_idx,seed,genre_type,genres,genre_set,trajectory_shape,method,category,arc_optimized,precompute_time_s,method_time_s,total_time_s,arc_rmse,total_transition_cost,average_transition_cost,global_coherence,p90_transition,p95_transition,max_transition,dtw_shape,ratio_adherence_rmse
single_genre,120,0,120042,single_genre,"[""sleep""]",sleep,linear,random,baseline,False,0.0442,0.0001,0.0444,0.17816944949423283,311.7759050055689,2.6199655882820916,0.01756009814227788,3.775710948169933,4.057514752895602,4.59718599884654,14.886253452888818,0.38197372375098415
single_genre,120,0,120042,single_genre,"[""sleep""]",sleep,linear,transition_greedy,baseline,False,0.0442,0.0007,0.0449,0.14921428733792755,115.00005906672854,0.966387050980912,0.8347400782895249,1.4168539975388164,2.0042495986261324,4.546535713133029,12.054168751318008,0.32791301018536895
single_genre,120,0,120042,single_genre,"[""sleep""]",sleep,linear,arc_assignment,baseline,True,0.0442,0.0009,0.0451,0.06083354693593642,286.12819197300644,2.4044385880084573,0.14766693325367253,3.722002982638451,3.8526989606846707,4.310135146251475,3.2917905862347823,0.2547481053333111
single_genre,120,0,120042,single_genre,"[""sleep""]",sleep,linear,flexer_interp,baseline,True,0.0442,0.0038,0.048,0.11911879695123946,287.49288362617,2.4159065850938655,0.16178559180754215,3.461037874356946,3.567844434180439,4.436972164812432,9.805652351957542,0.2207120164785833
single_genre,120,0,120042,single_genre,"[""sleep""]",sleep,linear,forward_beam,baseline,True,0.0442,0.2243,0.2686,0.13388086195667345,121.12061049836991,1.0178202562888228,0.8283699522812034,1.5729832671800306,2.0558508670581737,2.938205419497162,10.444517427570212,0.28716157322677954
single_genre,120,0,120042,single_genre,"[""sleep""]",sleep,linear,mm_beam,baseline,True,0.0442,0.4134,0.4576,0.14092110005374875,117.26570869884571,0.9854261235197119,0.8430869596677341,1.5465152662977182,2.065885695138136,2.6728977133779885,11.129486042429479,0.30593698391338203
single_genre,120,0,120042,single_genre,"[""sleep""]",sleep,linear,greedy_arc_trans,baseline,True,0.0442,0.0008,0.045,0.15345369529774797,111.8888890753432,0.9402427653390185,0.854947242531212,1.4640588102341012,1.9081064242468364,3.021292322158593,12.038932062563276,0.3345967633208965
single_genre,120,0,120042,single_genre,"[""sleep""]",sleep,linear,bibs_current,ours,True,0.0442,0.0,0.0442,0.13015108810158693,153.62452629584007,1.2909624058473956,0.6980413829892664,2.316635021049287,3.089642415736115,4.558247046246593,10.607101078597507,0.2994869978909326
single_genre,120,0,120042,single_genre,"[""sleep""]",sleep,linear,bibs_repair,ours,True,0.0442,0.118,0.1623,0.1302425441103021,146.71253322681667,1.232878430477451,0.7390361096397983,1.9924849775993942,2.6299837275438107,3.7127193964186636,10.689622315246313,0.29982296737944564
single_genre,120,0,120042,single_genre,"[""sleep""]",sleep,linear,bibs_stochastic,ours,True,0.0442,0.0,0.0442,0.14158512753677008,154.92004198768637,1.3018490923334989,0.6939090161950401,2.3443877587220068,3.2209341889796663,4.2470066198820025,11.754319602283914,0.3144959552360387
single_genre,120,0,120042,single_genre,"[""sleep""]",sleep,linear,bibs_stoch_repair,ours,True,0.0442,0.1253,0.1695,0.14217464251227951,149.48467677796523,1.2561737544366827,0.7325938019923846,2.298355041003768,2.6941215973048136,3.5528036165405434,11.985051644920153,0.3146830885723959
single_genre,120,0,120042,single_genre,"[""sleep""]",sleep,linear,bibs_parallel,ours,True,0.0442,0.018,0.0623,0.1459835966954806,198.98434457037266,1.6721373493308627,0.5458670549851732,2.7651956421024,3.2442254029078335,4.245576680485542,12.824662346751808,0.3489534997030157
single_genre,120,0,120042,single_genre,"[""sleep""]",sleep,linear,mm_beam_stochastic,ours,True,0.0442,0.0,0.0442,0.14092110005374875,117.26570869884571,0.9854261235197119,0.8430869596677341,1.5465152662977182,2.065885695138136,2.6728977133779885,11.129486042429479,0.30593698391338203
single_genre,120,0,120042,single_genre,"[""sleep""]",sleep,linear,mm_beam_stochastic_repair,ours,True,0.0442,0.1675,0.2117,0.14084885328147392,116.67540693125504,0.9804656044643281,0.8461133571696191,1.5518315689868962,1.9645170499085836,2.6728977133779885,11.166991329439114,0.3058435197821713
single_genre,120,0,120042,single_genre,"[""sleep""]",sleep,linear,mm_beam_orch_stochastic,ours,True,0.0442,0.0,0.0442,0.14092110005374875,117.26570869884571,0.9854261235197119,0.8430869596677341,1.5465152662977182,2.065885695138136,2.6728977133779885,11.129486042429479,0.30593698391338203
single_genre,120,0,120042,single_genre,"[""sleep""]",sleep,linear,mm_beam_orch_stochastic_repair,ours,True,0.0442,0.1268,0.1711,0.14084885328147392,116.67540693125504,0.9804656044643281,0.8461133571696191,1.5518315689868962,1.9645170499085836,2.6728977133779885,11.166991329439114,0.3058435197821713
single_genre,120,0,120042,single_genre,"[""sleep""]",sleep,linear,bibs_tempo_aware,ours,True,0.0442,4.4681,4.5123,0.14107805367800433,148.83426871714715,1.2507081404802283,0.7197069686913433,2.0344125405314784,2.707439729253347,4.439091747944551,11.211204348500841,0.3065840020897369
single_genre,120,0,120042,single_genre,"[""sleep""]",sleep,linear,bibs_alpha2,ours,True,0.0442,6.1753,6.2195,0.1442694906544744,157.25700921138832,1.3214874723646077,0.6760375047647711,2.6968154479776696,3.253239570495127,4.469798359944634,11.94587403396365,0.31203570572946676
single_genre,120,0,120042,single_genre,"[""sleep""]",sleep,linear,mm_beam_alpha2,baseline,True,0.0442,0.4348,0.479,0.124625927691094,120.46563801579035,1.0123162858469776,0.8325384637987219,1.594457725487253,1.983222429348252,3.470336927136801,10.198838591690102,0.2977317641267778
single_genre,120,0,120042,single_genre,"[""sleep""]",sleep,linear,bibs_traj_first,ours,True,0.0442,5.214,5.2582,0.13015108810158693,153.62452629584007,1.2909624058473956,0.6980413829892664,2.316635021049287,3.089642415736115,4.558247046246593,10.607101078597507,0.2994869978909326
