experiment_type,n_size,playlist_idx,seed,genre_type,genres,genre_set,trajectory_shape,method,category,arc_optimized,precompute_time_s,method_time_s,total_time_s,arc_rmse,total_transition_cost,average_transition_cost,global_coherence,p90_transition,p95_transition,max_transition,dtw_shape,ratio_adherence_rmse
all_genres,120,0,140042,all_genres,"[""forro"", ""dub"", ""punk-rock"", ""j-idol"", ""disco"", ""ambient"", ""idm""]",(all genres),double_peak,random,baseline,False,0.0562,0.0002,0.0565,0.28534422908629276,296.20502760523595,2.489117879035596,-0.021357310236495675,3.7282708741447577,3.9542657955844036,5.27400731726884,18.23730716159566,0.3478287683534326
all_genres,120,0,140042,all_genres,"[""forro"", ""dub"", ""punk-rock"", ""j-idol"", ""disco"", ""ambient"", ""idm""]",(all genres),double_peak,transition_greedy,baseline,False,0.0562,0.0012,0.0574,0.27285241329406035,107.85772350350516,0.906367424399203,0.8442223324324275,1.4531890304201749,1.859741868356739,3.6410758677665003,14.158366079278599,0.38782475825659635
all_genres,120,0,140042,all_genres,"[""forro"", ""dub"", ""punk-rock"", ""j-idol"", ""disco"", ""ambient"", ""idm""]",(all genres),double_peak,arc_assignment,baseline,True,0.0562,0.002,0.0582,0.11394642468728974,260.21717745799657,2.1866989702352653,0.18893032196870652,3.479678776227288,3.6453176591982817,4.131283614647674,5.177728627524332,0.2666968235539807
all_genres,120,0,140042,all_genres,"[""forro"", ""dub"", ""punk-rock"", ""j-idol"", ""disco"", ""ambient"", ""idm""]",(all genres),double_peak,flexer_interp,baseline,True,0.0562,0.0044,0.0607,0.21863090945449393,275.8030829489051,2.3176729659571857,0.10058297087103696,3.496635348436797,3.701338493826187,4.8732845649558145,10.977210897603753,0.2068201936146568
all_genres,120,0,140042,all_genres,"[""forro"", ""dub"", ""punk-rock"", ""j-idol"", ""disco"", ""ambient"", ""idm""]",(all genres),double_peak,forward_beam,baseline,True,0.0562,0.2157,0.2719,0.2318408484196789,108.99224851353377,0.9159012480128887,0.8435627356901292,1.4747035741816101,2.0253962540635966,2.8367743799737055,11.422401846151603,0.4085998697971166
all_genres,120,0,140042,all_genres,"[""forro"", ""dub"", ""punk-rock"", ""j-idol"", ""disco"", ""ambient"", ""idm""]",(all genres),double_peak,mm_beam,baseline,True,0.0562,0.3971,0.4534,0.21812774341933874,109.5924846419597,0.9209452490920983,0.8440012732603392,1.525764399494883,1.970399708440712,2.319547238695952,10.813530174224516,0.38989444601848394
all_genres,120,0,140042,all_genres,"[""forro"", ""dub"", ""punk-rock"", ""j-idol"", ""disco"", ""ambient"", ""idm""]",(all genres),double_peak,greedy_arc_trans,baseline,True,0.0562,0.0013,0.0576,0.18825175650331769,106.01424100874796,0.8908759748634282,0.8474029883626989,1.418230018799418,1.6430596332151766,3.8586165730509965,10.39363434122787,0.3579996050837428
all_genres,120,0,140042,all_genres,"[""forro"", ""dub"", ""punk-rock"", ""j-idol"", ""disco"", ""ambient"", ""idm""]",(all genres),double_peak,bibs_current,ours,True,0.0562,0.0,0.0562,0.21026166849828617,142.1785268701955,1.1947775367243318,0.7039752645201267,2.0846369616838754,2.7931902700332065,5.1133514524269525,11.517388417133915,0.390993977919702
all_genres,120,0,140042,all_genres,"[""forro"", ""dub"", ""punk-rock"", ""j-idol"", ""disco"", ""ambient"", ""idm""]",(all genres),double_peak,bibs_repair,ours,True,0.0562,0.1427,0.199,0.20781702597134344,132.9155057267463,1.1169370229138345,0.769289879031239,1.9260476560449,2.3285295000219217,3.1746377624299726,11.310031643603736,0.39061940218775276
all_genres,120,0,140042,all_genres,"[""forro"", ""dub"", ""punk-rock"", ""j-idol"", ""disco"", ""ambient"", ""idm""]",(all genres),double_peak,bibs_stochastic,ours,True,0.0562,0.0,0.0562,0.23133079430716888,143.77404345613172,1.2081852391271573,0.6955510785390023,1.9814136103952475,3.0504118511339557,4.438919204919061,13.410296795222061,0.39628145587664987
all_genres,120,0,140042,all_genres,"[""forro"", ""dub"", ""punk-rock"", ""j-idol"", ""disco"", ""ambient"", ""idm""]",(all genres),double_peak,bibs_stoch_repair,ours,True,0.0562,0.1686,0.2248,0.22802623763240487,137.15034444588233,1.1525239029065741,0.7431877865264198,1.9563969429567416,2.201436375214513,4.192324232576007,13.062318715492866,0.39568419568277785
all_genres,120,0,140042,all_genres,"[""forro"", ""dub"", ""punk-rock"", ""j-idol"", ""disco"", ""ambient"", ""idm""]",(all genres),double_peak,bibs_parallel,ours,True,0.0562,0.0215,0.0777,0.23315125748758864,194.95347410194876,1.6382644882516701,0.5141210230478127,2.784183830494126,3.060166385890216,4.1227954428190055,13.067904452257482,0.3445892357864459
all_genres,120,0,140042,all_genres,"[""forro"", ""dub"", ""punk-rock"", ""j-idol"", ""disco"", ""ambient"", ""idm""]",(all genres),double_peak,mm_beam_stochastic,ours,True,0.0562,0.0,0.0562,0.21812774341933874,109.5924846419597,0.9209452490920983,0.8440012732603392,1.525764399494883,1.970399708440712,2.319547238695952,10.813530174224516,0.38989444601848394
all_genres,120,0,140042,all_genres,"[""forro"", ""dub"", ""punk-rock"", ""j-idol"", ""disco"", ""ambient"", ""idm""]",(all genres),double_peak,mm_beam_stochastic_repair,ours,True,0.0562,0.1884,0.2447,0.21812774341933874,109.5924846419597,0.9209452490920983,0.8440012732603392,1.525764399494883,1.970399708440712,2.319547238695952,10.813530174224516,0.38989444601848394
all_genres,120,0,140042,all_genres,"[""forro"", ""dub"", ""punk-rock"", ""j-idol"", ""disco"", ""ambient"", ""idm""]",(all genres),double_peak,mm_beam_orch_stochastic,ours,True,0.0562,0.0,0.0562,0.21812774341933874,109.5924846419597,0.9209452490920983,0.8440012732603392,1.525764399494883,1.970399708440712,2.319547238695952,10.813530174224516,0.38989444601848394
