experiment_type,n_size,playlist_idx,seed,genre_type,genres,genre_set,trajectory_shape,method,category,arc_optimized,precompute_time_s,method_time_s,total_time_s,arc_rmse,total_transition_cost,average_transition_cost,global_coherence,p90_transition,p95_transition,max_transition,dtw_shape,ratio_adherence_rmse
similar_genres,120,0,130042,similar_genres,"[""hardstyle"", ""happy"", ""metalcore""]",hardstyle+happy+metalcore,linear,random,baseline,False,0.0578,0.0003,0.0581,0.13926234983560196,261.8953874450199,2.200801575168234,0.01938249542156889,3.333155826116512,3.720052262055026,3.979352656487852,10.786507974231208,0.3254972382304392
similar_genres,120,0,130042,similar_genres,"[""hardstyle"", ""happy"", ""metalcore""]",hardstyle+happy+metalcore,linear,transition_greedy,baseline,False,0.0578,0.0009,0.0587,0.1435506036528268,85.10269415010472,0.7151486903370144,0.8750052170161096,1.0690208075459124,1.347884276229078,3.7095164645231105,11.126210998409837,0.32537144124288137
similar_genres,120,0,130042,similar_genres,"[""hardstyle"", ""happy"", ""metalcore""]",hardstyle+happy+metalcore,linear,arc_assignment,baseline,True,0.0578,0.0007,0.0586,0.07323411785133356,245.76531555725276,2.065254752581956,0.14142953655146995,2.970532467311583,3.568351758840771,4.148875930343775,3.757799458839691,0.2829183592022551
similar_genres,120,0,130042,similar_genres,"[""hardstyle"", ""happy"", ""metalcore""]",hardstyle+happy+metalcore,linear,flexer_interp,baseline,True,0.0578,0.0055,0.0634,0.11967735833062489,269.8834680006299,2.2679283025263013,-0.031161517638213176,3.388815661745063,3.6670400394885805,4.241944838255079,10.275651317524835,0.2589096337824828
similar_genres,120,0,130042,similar_genres,"[""hardstyle"", ""happy"", ""metalcore""]",hardstyle+happy+metalcore,linear,forward_beam,baseline,True,0.0578,0.2309,0.2887,0.13312398452674437,90.19180802370427,0.757914353140372,0.864225701928794,1.290965419217564,1.5686234460354622,2.8912602703583077,9.816009920652697,0.33229187154673095
similar_genres,120,0,130042,similar_genres,"[""hardstyle"", ""happy"", ""metalcore""]",hardstyle+happy+metalcore,linear,mm_beam,baseline,True,0.0578,0.4072,0.465,0.11574614721362236,89.84474529677088,0.75499785963673,0.8632849872032202,1.3215041499210842,1.5672790685254447,2.674128484298401,9.05190942390163,0.3187959222910495
similar_genres,120,0,130042,similar_genres,"[""hardstyle"", ""happy"", ""metalcore""]",hardstyle+happy+metalcore,linear,greedy_arc_trans,baseline,True,0.0578,0.0016,0.0594,0.13268364309427502,89.61866256412482,0.7530980047405447,0.8613106500118096,1.2599362391625484,1.558098069037427,3.356386211519081,9.764482269201098,0.3171527999666323
similar_genres,120,0,130042,similar_genres,"[""hardstyle"", ""happy"", ""metalcore""]",hardstyle+happy+metalcore,linear,bibs_current,ours,True,0.0578,0.0,0.0578,0.13653571343797885,115.87880773648716,0.9737714935839257,0.7258837198748822,1.862649160216479,2.633342746749386,4.127569360727785,10.229942552825845,0.33662613100785554
similar_genres,120,0,130042,similar_genres,"[""hardstyle"", ""happy"", ""metalcore""]",hardstyle+happy+metalcore,linear,bibs_repair,ours,True,0.0578,0.1234,0.1812,0.13632966191705648,106.15288787374138,0.8920410745692553,0.8031858812910364,1.7807457336985049,2.131295656802329,2.8912602703583077,10.142105244954788,0.3369378010766561
similar_genres,120,0,130042,similar_genres,"[""hardstyle"", ""happy"", ""metalcore""]",hardstyle+happy+metalcore,linear,bibs_stochastic,ours,True,0.0578,0.0,0.0578,0.1397556760444934,124.5591688685338,1.046715704777595,0.7025619912149286,2.0461099761429407,2.67119354009653,3.919292566150668,11.018906221513861,0.3332928928452485
similar_genres,120,0,130042,similar_genres,"[""hardstyle"", ""happy"", ""metalcore""]",hardstyle+happy+metalcore,linear,bibs_stoch_repair,ours,True,0.0578,0.1424,0.2002,0.14031184983199266,111.84939606962591,0.9399108913413942,0.7769938151924207,1.747454717030467,2.184351272804222,3.4930395701560712,11.132213880413856,0.333953637414698
similar_genres,120,0,130042,similar_genres,"[""hardstyle"", ""happy"", ""metalcore""]",hardstyle+happy+metalcore,linear,bibs_parallel,ours,True,0.0578,0.0266,0.0845,0.13138156900563372,148.51444385330262,1.2480205365823749,0.6490750305007718,2.193639328944163,2.441957383979898,3.7544869045104967,10.16292918578373,0.31232853195167387
similar_genres,120,0,130042,similar_genres,"[""hardstyle"", ""happy"", ""metalcore""]",hardstyle+happy+metalcore,linear,mm_beam_stochastic,ours,True,0.0578,0.0,0.0578,0.11574614721362236,89.84474529677088,0.75499785963673,0.8632849872032202,1.3215041499210842,1.5672790685254447,2.674128484298401,9.05190942390163,0.3187959222910495
similar_genres,120,0,130042,similar_genres,"[""hardstyle"", ""happy"", ""metalcore""]",hardstyle+happy+metalcore,linear,mm_beam_stochastic_repair,ours,True,0.0578,0.1871,0.2449,0.11590030752702603,88.43297112334558,0.7431342111205511,0.8722156796888576,1.3480016755113933,1.549724977211258,2.578812342955931,9.05190942390163,0.31888888845891167
